,ENODEB_NAME,CELL_NAME,# of ERAB<%96,# of CSFB<%96,# of RRC<%96,# of E2E<%96,# of ERAB<%98,# of CSFB<%98,# of RRC<%98,# of E2E<%98,DCR_VOLTE_V5R,TOTAL96,TOTAL98,TOTAL
168,SR34_0B535_KANARYA,L0B53515O346146551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,SR34_0D847_HADIMKOY_WESTA,L0D84735O346182333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,SR34_0D847_HADIMKOY_WESTA,L0D84715O346182381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,SR34_0D847_HADIMKOY_WESTA,L0D84725O346182382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,SR34_A1342_ICERENKOYSITELER,LA134215O345755771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,SR34_A1342_ICERENKOYSITELER,LA134245O345755774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,SR34_A1342_ICERENKOYSITELER,LA134235O345755783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,SR34_B1129_ICERNKOYKYSDAGI_JP,LB112925O345779782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,SR34_F1109_CEKMEKOYMSINAN_2_SH_AVEA,LF110925O345827072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,SR34_K8780_Cakmak_Samanyolu_Caddesi_2,LK878015O345880511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,SR34_K8780_Cakmak_Samanyolu_Caddesi_2,LK878015O345880551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,SR34_K8780_Cakmak_Samanyolu_Caddesi_2,LK878035O345880553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,SR34_M4264_GOP_GURKAN,LM426415O346341811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3.0
181,SR34_M3955_UMRANIYEYESILSOKAK,LM395515O345899251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,SR34_0B278_BKR_SADI_KONUK_HST,L0B27835O346139213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,SR34_K5933_GURPINAR_ZARIF,LK593335O346252833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,SR34_K5933_GURPINAR_ZARIF,LK593335O346252873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,SR34_00786_KazKar2Hk,L0078625O346052612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,SR34_00786_KazKar2Hk,L0078635O346052613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,SR34_00786_KazKar2Hk,L0078635O346052653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,SR34_00786_KazKar2Hk,L0078615O346052681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,SR34_0A899_HEKIMSUYU_2_JP,L0A89915O346125081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,SR34_0A899_HEKIMSUYU_2_JP,L0A89935O346125083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,SR34_K9471_Cakmak_SirtSokak,LK947115O345881831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,SR34_K9471_Cakmak_SirtSokak,LK947125O345881872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,SR34_A1603_DURSUNBEYCAD2,LA160325O345770232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,SR34_00213_ORUCULER_JP,L0021325O346013412,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
195,SR34_00381_ARMUTLU_JP,L0038135O346025473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,SR34_01376_ALLAME_CAD_JP,L0137635O345723073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,SR34_01616_MaltepeUnv,L0161635O345736133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,SR34_01616_MaltepeUnv,L0161635O345736183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,SR34_A1242_TUZLAYAYLAMAH,LA124215O345750331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,SR34_A1242_TUZLAYAYLAMAH,LA124225O345750382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,SR34_A1242_TUZLAYAYLAMAH,LA124235O345750383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,SR34_A1551_YEDPASANAYI,LA155135O345767513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,SR34_A1551_YEDPASANAYI,LA155115O345767571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
204,SR34_B1439_IHLAMKYALEMDAGCD_JP,LB143915O345793311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,SR34_K4323_UMRANIYE_CEMIL_MERIC_AVEA,LK432315O345851981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,SR34_K4402_TURGUTPASA_CAD_2,LK440235O345853073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,SR34_K6662_SUADIYE_ULUS_SOK_SE,LK666235O345870413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,SR34_0A487_MIMARSINAN_CAD,L0A48715O346093931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,SR34_0A487_MIMARSINAN_CAD,L0A48735O346093933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,SR34_0A487_MIMARSINAN_CAD,L0A48715O346093981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,SR34_B1351_FERAHSONDURAK,LB135115O345789481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,SR34_0H339_BEYLIKDUZU_KOCTAS,L0H33915O346215331,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
213,SR34_0H339_BEYLIKDUZU_KOCTAS,L0H33945I346215334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,SR34_0H339_BEYLIKDUZU_KOCTAS,L0H33935O346215383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,SR34_0A462_EVREN_OTO_SAN_PTN,L0A46215O346091711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,SR34_0A462_EVREN_OTO_SAN_PTN,L0A46225O346091782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,SR34_0H295_ALIBEYKOYTT,L0H29535O346214853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,SR34_0H295_ALIBEYKOYTT,L0H29525O346214872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,SR34_0H295_ALIBEYKOYTT,L0H29535O346214873,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0
220,SR34_0H295_ALIBEYKOYTT,L0H29515O346214881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,SR34_0H295_ALIBEYKOYTT,L0H29535O346214883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,SR59_C1148_CrlBelediy,LC114835O596428413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,SR59_C1148_CrlBelediy,LC114845O596428484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,SR34_01468_RivaMerkez,L0146845O345727814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,SR34_01468_RivaMerkez,L0146845O345727884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,SR34_0A748_BCK_ATATURK,L0A74835O346114633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,SR34_A1334_ESENTEPEANKCAD,LA133425O345755532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,SR34_A1334_ESENTEPEANKCAD,LA133435O345755533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,SR34_A1567_SULTANBEYLITEM2_J,LA156725O345768372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,SR34_C1665_PENDIKYESILBAGLAR,LC166525O345802712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,SR34_D1058_MALTEPE_DOGUSKENT,LD105815O345806031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,SR34_D1058_MALTEPE_DOGUSKENT,LD105835O345806033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,SR34_D1058_MALTEPE_DOGUSKENT,LD105815O345806071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,SR34_D1058_MALTEPE_DOGUSKENT,LD105835O345806083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,SR34_0E121_ESY_MERKEZ_4,L0E12125O346185412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,SR34_0E121_ESY_MERKEZ_4,L0E12115O346185431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,SR34_00398_MURATPASA_JP,L0039825O346026412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,SR34_00398_MURATPASA_JP,L0039825O346026432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,SR34_00398_MURATPASA_JP,L0039845O346026484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,SR34_0A137_HadimkoyKilisli_VIP,L0A13735O346069613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,SR34_0A137_HadimkoyKilisli_VIP,L0A13715O346069681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,SR34_0A137_HadimkoyKilisli_VIP,L0A13725O346069682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,SR34_M4029_BAGCILAR_IBRAHIM_TURAN,LM402935O346319433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,SR34_M4029_BAGCILAR_IBRAHIM_TURAN,LM402925O346319482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,SR34_0E596_GIYIMKENTBURCU,L0E59625O346200112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
246,SR34_0E596_GIYIMKENTBURCU,L0E59635O346200173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,SR34_0E596_GIYIMKENTBURCU,L0E59645O346200184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,SR34_K6621_KozyatagiBelediyeBloklari,LK662125O345867082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,SR34_K6670_TuzlaOSB2,LK667025O345871112,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
250,SR34_K6670_TuzlaOSB2,LK667035O345871183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,SR34_01105_RAMANLARATALAR_GPON,L0110535O345707733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,SR34_0A652_GopTemKonutlari2,L0A65235S346107313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,SR34_0A652_GopTemKonutlari2,L0A65225O346107332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,SR34_0A662_MaskoKule,L0A66225O346108312,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
255,SR34_0E632_MkoyAtakan,L0E63235O346202373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,SR34_K3613_FERHATPASA_YEDITEPE_CD_AVEA,LK361325O345847572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,SR34_K6676_Altunizade_Metrobus,LK667615O345871731,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
258,SR34_K6676_Altunizade_Metrobus,LK667635O345871773,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0
259,GL34_01087_GUZELTEPE2,L0108715O345706671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,GL34_01087_GUZELTEPE2,L0108725O345706672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,GL34_01087_GUZELTEPE2,L0108715O345706681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,GL34_00538_YSLKOYBALIKCILAR,L0053825O346036272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,GL34_00B65_SAZLIBOSNA,L00B6535O346151773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,GL34_0A730_FATIH_KARAMAN_JP,L0A73015O346113181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,GL34_0A964_YENIMAHALLE_METRO_IBB,L0A96425O346128372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,GL34_0B748_CENDEREYOLU_4,L0B74825O346156672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,GL34_0B748_CENDEREYOLU_4,L0B74835O346156673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,GL34_0B849_CATALCA_IZZETTIN_SH_AVEA,L0B84945O346395184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,GL34_0B855_CATALCA_ORENCIK,L0B85515O346395371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,GL34_0D199_KBURGAZYOLU,L0D19925O346175372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,GL34_0E394_CIRCIR4,L0E39425O346193572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,GL34_0H377_EMNIYET_OTOPARKI,L0H37725O346216172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,GL34_A1143_IDEALTPSHLBY_OD,LA114325O345745632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,GL34_A1143_IDEALTPSHLBY_OD,LA114315O345745651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,GL34_A1156_MODAKADIFESOKAK1,LA115635O345746083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,GL34_K1841_YAVUZ_SELIM_SALGAMLI_AVEA,LK184125O345837532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,GL34_K3689_HDMISTASYONMAH_JP,LK368935O346397383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,GL34_K3691_CATALCACIFTLIKKOY,LK369125O346397582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,GL34_K9508_FLORYAIBBTESISLERI_IBB,LK950815O346305871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,GL34_M4521_Buyukcavuslu_Mrkz,LM452115O346400181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,SR34_00236_FATMA_SULTAN,L0023615O346014911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,SR34_00236_FATMA_SULTAN,L0023615O346014931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,SR34_00236_FATMA_SULTAN,L0023625O346014932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,SR34_01004_CIRAGANINDOOR,L0100435I345700953,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
285,SR34_01176_FSMKopru,L0117615O346066011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,SR34_01176_FSMKopru,L0117625O346066012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,SR34_01176_FSMKopru,L0117625O346066082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,SR34_0A983_YenikoyBaglr3,L0A98325O346129512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,SR34_0A983_YenikoyBaglr3,L0A98335O346129513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,SR34_K9780_GUNESLI_IS_ISTANBUL,LK978045I346308174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,SR59_E6173_Hayrabolu_Mkz,LE617315O596431511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,SR59_E6173_Hayrabolu_Mkz,LE617325O596431512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,SR59_E6173_Hayrabolu_Mkz,LE617315O596431531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,SR59_H1136_CerkezkoyBSH2,LH113625O596433272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,SR59_H1136_CerkezkoyBSH2,LH113625O596433282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,SR59_K8941_Tekirdag_Sanayi_2,LK894125O596437532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,SR59_K8941_Tekirdag_Sanayi_2,LK894125O596437572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,SR34_00447_SUTLUCE_BADEMLIK_JP,L0044715O346029831,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
299,SR34_00447_SUTLUCE_BADEMLIK_JP,L0044735O346029833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,SR34_00858_MACAR_KARDESLER,L0085815O346056331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,SR34_K1231_Ilyasbey_Caddesi,LK123135O346218413,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
302,SR34_K1231_Ilyasbey_Caddesi,LK123125O346218472,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
303,GL34_00852_ANADOLU_FENERI_IBB,L0085225O346055772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,SR34_0A375_KorukentAlt,L0A37515O346085131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,SR34_0A554_AvcCumhCad,L0A55415O346099811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,SR34_0E989_IktBiksan_AVEA,L0E98925O346208772,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0
307,SR34_A1496_MBaglarbs,LA149635O345764413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,SR34_00523_DENIZABDAL_JP,L0052315O346035311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,SR34_0A168_GOP_ORDU_CAD_II,L0A16825O346071572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,SR34_0A168_GOP_ORDU_CAD_II,L0A16835O346071573,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0
311,SR34_0A168_GOP_ORDU_CAD_II,L0A16825O346071582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,SR34_0B112_BgaziciCd,L0B11235O346130683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,SR34_K1206_GGR_DOGANBEY_AVEA,LK120615O346218181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,SR34_K5024_KOCASINANSIPAHI,LK502435O346249833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,SR34_01669_YAKACIK,L0166935O345738113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,SR34_01669_YAKACIK,L0166915O345738181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,SR34_E1223_YENISAHRA_MSINAN,LE122335O345815883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,GL34_M4506_NalbanttepePelikan,LM450635O346364573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,SR34_0A212_TUNCAY_ARTUN_JP,L0A21225O346074912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,SR34_00975_AVCILAR_TT_FO,L0097525O346064532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,SR34_00975_AVCILAR_TT_FO,L0097535O346064533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,SR34_00975_AVCILAR_TT_FO,L0097525O346064572,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
323,SR34_00975_AVCILAR_TT_FO,L0097535O346064573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,SR34_00975_AVCILAR_TT_FO,L0097535O346064583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,SR34_00059_Otogar,L0005915O346003471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
326,SR34_00073_BUYUKSEHIR,L0007325O346004532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,SR34_00073_BUYUKSEHIR,L0007325O346004552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,SR34_00073_BUYUKSEHIR,L0007335O346004583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,SR34_00098_KUCUKCEKMECE_JP_PTN,L0009835O346006173,0.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,0.0,4.0,9.0,13.0
330,SR34_0A714_AVNI_AKYOL,L0A71425O346112132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,SR34_0A714_AVNI_AKYOL,L0A71435O346112133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,SR34_01663_ERENKOYTT,L0105015O345704171,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
333,SR34_01663_ERENKOYTT,L0105035O345704173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,SR34_0C623_KAGITHANE_TT,L0C62325O346169872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,SR34_0C623_KAGITHANE_TT,L0C62325O346169882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,GL34_00707_BKR_VODAFONE,L0070725O346047532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,GL34_0C565_SIRINEVLERBEGUM,L0C56535O346169033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,SR34_0A532_TESVIKIYE_OTOPARK,L0A53215O346098231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,SR34_0B575_FsmGiseler,L0B57525O346148152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
